person_id,player_name,player_type,draft_year,draft_pick,draft_round,draft_bonus,draft_school,draft_rank,draft_position,height,weight,bats,throws,college_season,fg_G,fg_AB,fg_PA,fg_H,fg_1B,fg_2B,fg_3B,fg_HR,fg_R,fg_RBI,fg_BB,fg_IBB,fg_SO,fg_HBP,fg_SF,fg_SH,fg_GDP,fg_SB,fg_CS,fg_AVG,fg_BB_pct,fg_K_pct,fg_BB/K,fg_OBP,fg_SLG,fg_OPS,fg_ISO,fg_Spd,fg_BABIP,fg_wRC,fg_wRAA,fg_wOBA,fg_wRC_plus,fg_wBsR,fg_Age,fg_MaxAge,reached_mlb,mlb_debut_date,peak_level,peak_level_rank,num_milb_seasons,milb_seasons_list,first_milb_level,first_milb_season,first_milb_avg,first_milb_obp,first_milb_slg,first_milb_ops,first_milb_babip,first_milb_gamesPlayed,first_milb_plateAppearances,first_milb_homeRuns,first_milb_strikeOuts,first_milb_baseOnBalls,best_milb_avg,best_milb_obp,best_milb_slg,best_milb_ops,best_milb_babip,best_milb_gamesPlayed,best_milb_plateAppearances,best_milb_homeRuns,best_milb_strikeOuts,best_milb_baseOnBalls,first_milb_era,first_milb_whip,first_milb_k_per_9,first_milb_bb_per_9,first_milb_fip,first_milb_gamesPitched,first_milb_inningsPitched,first_milb_k_bb,fg_W,fg_L,fg_ERA,fg_GS,fg_CG,fg_SHO,fg_SV,fg_IP,fg_TBF,fg_ER,fg_WP,fg_BK,fg_K_per_nine,fg_BB_per_nine,fg_KBB,fg_HR_per_nine,fg_WHIP,fg_LOB_pct,fg_FIP,fg_ERA_minus_FIP,fg_K_minus_BB_pct,best_milb_era,best_milb_whip,best_milb_k_per_9,best_milb_bb_per_9,best_milb_fip,best_milb_gamesPitched,best_milb_inningsPitched,best_milb_k_bb,best_milb_k_bb_pct,draftability_score,school_class,conference_tier,conference,bmi
676349,Mike Rothenberg,hitter,2021,345,12,125000.0,Duke,,Catcher,"6' 3""",215,S,R,2021,54.0,203.0,240.0,51.0,23.0,16.0,3.0,9.0,38.0,42.0,24.0,,50.0,8.0,5.0,0.0,7.0,1.0,2.0,0.251231527,0.1,0.208333333,0.48,0.345833333,0.492610837,0.83844417,0.24137931,5.2735177468099,0.281879194,37.31653030074112,0.7307058111476146,0.3658735891183217,101.99723751300304,-0.8971354856621474,22,22,False,,A,1,2,"[2021, 2022]",A,2021,0.263,0.4,0.368,0.768,0.322,24.0,95.0,1.0,17.0,14.0,0.263,0.4,0.368,0.768,0.322,24.0,95.0,1.0,17.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SR,1.0,ACC,26.9
686236,Tanner Tredaway,hitter,2022,290,10,47500.0,Oklahoma,,Outfield,"6' 1""",175,R,R,2022,68.0,284.0,318.0,105.0,75.0,18.0,3.0,9.0,63.0,66.0,19.0,,28.0,6.0,5.0,4.0,5.0,24.0,4.0,0.369718309,0.059748427,0.088050314,0.678571428,0.414012738,0.549295774,0.963308512,0.179577465,7.793990274190307,0.38095238,67.10450143268676,13.448482847720095,0.4263046440804839,125.06425784541548,2.20627805404365,22,22,False,,A,1,1,[2022],A,2022,0.16,0.373,0.24,0.613,0.179,19.0,67.0,1.0,10.0,14.0,0.16,0.373,0.24,0.613,0.179,19.0,67.0,1.0,10.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR 5S,1.0,Big 12,23.1
680396,Joe Stewart,hitter,2022,268,9,7500.0,Michigan,,Outfield,"6' 5""",212,R,R,2022,62.0,269.0,303.0,94.0,62.0,17.0,2.0,13.0,73.0,56.0,24.0,,64.0,6.0,4.0,0.0,2.0,23.0,1.0,0.349442379,0.07920792,0.211221122,0.375,0.409240924,0.572490706,0.98173163,0.223048327,8.088287557639642,0.413265306,65.34612407110232,14.109925303082656,0.4306075014296931,127.53897760247132,3.712768744677305,24,24,False,,A+,2,2,"[2022, 2023]",A+,2022,0.232,0.302,0.32,0.622,0.341,33.0,139.0,1.0,43.0,10.0,0.244,0.309,0.327,0.636,0.331,119.0,518.0,4.0,134.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR 5S,2.0,Big Ten,25.1
694371,Tommy Troy,hitter,2023,12,1,4400000.0,Stanford,17.0,Outfielder,"5' 9""",197,R,R,2023,58.0,249.0,293.0,98.0,60.0,17.0,4.0,17.0,76.0,58.0,35.0,,42.0,7.0,2.0,0.0,5.0,17.0,3.0,0.393574297,0.119453924,0.143344709,0.833333333,0.477815699,0.69879518,1.176610879,0.305220883,8.331107837227588,0.421875,83.14703605106939,31.75014144710173,0.5003920252412659,161.77443538515016,1.4588795052841306,21,21,True,2026-05-24,AAA,4,3,"[2023, 2024, 2025]",A+,2023,0.247,0.343,0.447,0.79,0.304,23.0,99.0,4.0,26.0,12.0,0.295,0.381,0.429,0.81,0.339,38.0,182.0,3.0,28.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,1.0,ACC,29.1
807751,Ethan O'Donnell,hitter,2023,168,6,307500.0,Virginia,153.0,Outfielder,"6' 0""",192,L,R,2023,65.0,254.0,312.0,90.0,58.0,18.0,1.0,13.0,71.0,57.0,36.0,,57.0,11.0,5.0,6.0,4.0,18.0,5.0,0.354330708,0.115384615,0.182692307,0.631578947,0.447712418,0.586614173,1.034326591,0.232283465,6.687786359020176,0.407407407,72.93825742582295,17.01183840612385,0.4524643555575726,130.41825080939248,0.6082227700389922,21,21,False,,AA,3,3,"[2023, 2024, 2025]",A,2023,0.35,0.447,0.6,1.047,0.414,23.0,94.0,4.0,18.0,10.0,0.35,0.447,0.6,1.047,0.414,23.0,94.0,4.0,18.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,3.0,SoCon,26.0
695069,Keith Jones II,hitter,2024,285,9,30000.0,New Mexico State,,Outfield,"6' 1""",220,L,L,2024,54.0,221.0,269.0,81.0,42.0,19.0,3.0,17.0,67.0,67.0,35.0,,47.0,11.0,2.0,0.0,3.0,11.0,1.0,0.366515837,0.130111524,0.174721189,0.744680851,0.472118959,0.710407239,1.182526198,0.343891402,8.237293821361257,0.402515723,76.60549320018185,32.78288772439851,0.503501926212949,174.80816662650182,1.5082295965403318,22,22,False,,AA,3,2,"[2024, 2025]",A,2024,0.174,0.174,0.174,0.348,0.286,6.0,23.0,0.0,9.0,0.0,0.244,0.333,0.381,0.714,0.325,52.0,201.0,3.0,51.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SR,2.0,CUSA,29.0
805234,Tyler Robertson,hitter,2022,420,14,125000.0,University of Louisiana at Lafayette,,Outfield,"6' 4""",200,R,R,2022,59.0,210.0,254.0,66.0,46.0,13.0,2.0,5.0,41.0,33.0,20.0,,37.0,13.0,0.0,11.0,1.0,21.0,3.0,0.314285714,0.078740157,0.145669291,0.54054054,0.407407407,0.466666666,0.874074073,0.152380952,7.936112519141233,0.363095238,47.27151087285677,7.014978412405647,0.4046178712766357,117.425689654958,2.393571860389784,22,22,False,,A+,2,2,"[2022, 2024]",A,2022,0.154,0.25,0.231,0.481,0.333,4.0,17.0,0.0,8.0,2.0,0.278,0.349,0.389,0.738,0.366,72.0,266.0,5.0,66.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SR,4.0,Patriot,24.3
800959,Nick Goodwin,hitter,2023,214,7,236200.0,Kansas State,163.0,Shortstop,"6' 0""",215,R,R,2023,59.0,221.0,274.0,63.0,39.0,10.0,2.0,12.0,46.0,57.0,36.0,,37.0,9.0,8.0,0.0,2.0,13.0,4.0,0.285067873,0.131386861,0.135036496,0.972972972,0.394160583,0.511312217,0.9054728,0.226244344,6.575386573312068,0.283333333,50.71188960795461,2.4996568394190004,0.3988021074855414,105.184694207007,-0.0765710696578025,21,21,False,,A+,2,3,"[2023, 2024, 2025]",A+,2023,0.167,0.444,0.667,1.111,0.0,3.0,9.0,1.0,2.0,1.0,0.244,0.366,0.403,0.769,0.275,96.0,385.0,12.0,69.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,4.0,OVC,29.2
680935,Connor Pavolony,hitter,2021,197,7,325000.0,Tennessee,,Catcher,"6' 0""",195,R,R,2021,49.0,154.0,184.0,40.0,26.0,7.0,0.0,7.0,29.0,26.0,20.0,,46.0,6.0,1.0,3.0,4.0,5.0,0.0,0.259740259,0.108695652,0.25,0.434782608,0.364640883,0.441558441,0.806199324,0.181818182,5.288595794953327,0.323529411,29.427189205344877,-0.1461363094485177,0.3660943178840763,99.50585094200711,0.6886297315359116,21,21,False,,AA,3,3,"[2021, 2022, 2023]",A,2021,0.164,0.365,0.273,0.638,0.211,18.0,74.0,1.0,17.0,18.0,0.164,0.365,0.273,0.638,0.211,18.0,74.0,1.0,17.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,2.0,CUSA,26.4
675430,CJ Rodriguez,hitter,2021,158,5,400000.0,Vanderbilt,235.0,Catcher,"5' 8""",190,R,R,2021,58.0,185.0,229.0,46.0,32.0,9.0,0.0,5.0,28.0,36.0,36.0,,19.0,8.0,0.0,0.0,6.0,1.0,0.0,0.248648648,0.15720524,0.082969432,1.894736842,0.3930131,0.378378378,0.771391478,0.12972973,2.595999233993032,0.254658385,36.599874955814016,-0.2060573424886351,0.3659723289148255,99.4401518189552,-0.2550796419382095,20,20,False,,A+,2,4,"[2021, 2022, 2023, 2024]",A,2021,0.16,0.198,0.222,0.42,0.176,22.0,86.0,1.0,13.0,4.0,0.266,0.38,0.349,0.729,0.324,73.0,295.0,3.0,56.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SO,1.0,SEC,28.9
694444,Tavian Josenberger,hitter,2023,100,3,603000.0,Arkansas,156.0,Outfield,"5' 11""",185,L,R,2023,52.0,192.0,241.0,55.0,36.0,9.0,0.0,10.0,51.0,33.0,41.0,,51.0,3.0,3.0,2.0,0.0,13.0,3.0,0.286458333,0.170124481,0.211618257,0.803921568,0.414225941,0.489583333,0.903809274,0.203125,5.758241923512024,0.335820895,46.411071220257725,2.3502572121409973,0.4059238695699301,105.33412118012173,0.6237127035856247,21,21,False,,AA,3,2,"[2023, 2025]",A,2023,0.256,0.39,0.308,0.698,0.339,22.0,102.0,0.0,22.0,19.0,0.256,0.39,0.308,0.698,0.339,22.0,102.0,0.0,22.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,4.0,OVC,25.8
695048,Garret Guillemette,hitter,2023,464,15,150000.0,Texas,,Catcher,"5' 11""",210,R,R,2023,64.0,218.0,270.0,65.0,35.0,18.0,1.0,11.0,43.0,60.0,34.0,,52.0,8.0,7.0,3.0,5.0,0.0,1.0,0.298165137,0.125925925,0.192592592,0.653846153,0.400749063,0.541284403,0.942033466,0.243119266,3.077676734812405,0.333333333,53.16357625642706,5.655171703490503,0.4112233847714542,111.90351845469615,-1.0599804315716028,21,21,False,,AA,3,3,"[2023, 2024, 2025]",A,2023,0.235,0.325,0.382,0.707,0.25,28.0,120.0,3.0,18.0,9.0,0.242,0.312,0.412,0.724,0.284,40.0,170.0,6.0,39.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,,,29.3
690903,Lucas Dunn,hitter,2021,250,8,100000.0,Louisville,,Second Base,"5' 11""",205,R,R,2021,50.0,184.0,218.0,49.0,30.0,10.0,3.0,6.0,37.0,31.0,23.0,,36.0,6.0,5.0,0.0,1.0,12.0,2.0,0.266304347,0.105504587,0.165137614,0.638888888,0.357798165,0.451086956,0.808885121,0.184782609,8.352440246363152,0.292517006,32.84628628098213,-0.3858376303986405,0.360444764478491,98.83896186886057,1.2930080799851569,22,22,False,,AAA,4,5,"[2021, 2022, 2023, 2023, 2024]",A,2021,0.236,0.333,0.394,0.727,0.341,34.0,148.0,2.0,44.0,17.0,0.236,0.333,0.394,0.727,0.341,34.0,148.0,2.0,44.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SR,2.0,CUSA,28.6
688907,Pres Cavenaugh,hitter,2022,421,14,125000.0,UNC Greensboro,,Outfield,"6' 0""",206,L,L,2022,63.0,268.0,299.0,91.0,66.0,13.0,4.0,8.0,60.0,56.0,23.0,,27.0,6.0,1.0,1.0,3.0,15.0,3.0,0.339552238,0.076923076,0.090301003,0.851851851,0.402684563,0.507462686,0.910147249,0.167910448,7.885306282356821,0.354700854,59.73797427140927,8.287931427590603,0.4113772927514659,116.10869684355632,1.0114835638087245,21,21,False,,A,1,1,[2023],A,2023,0.227,0.353,0.355,0.708,0.291,66.0,266.0,4.0,60.0,37.0,0.227,0.353,0.355,0.708,0.291,66.0,266.0,4.0,60.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,,,27.9
811287,Carson Roccaforte,hitter,2023,66,0,897500.0,University of Louisiana at Lafayette,129.0,Outfield,"5' 11""",195,L,L,2023,65.0,236.0,289.0,75.0,40.0,26.0,1.0,8.0,64.0,55.0,36.0,,54.0,12.0,5.0,0.0,1.0,22.0,12.0,0.31779661,0.124567474,0.186851211,0.666666666,0.425605536,0.538135593,0.963741129,0.220338983,6.7755062244893605,0.374301675,62.3324870316172,11.98112970570568,0.4313447937420908,123.79504812185075,-3.0377870574593544,21,21,False,,AA,3,3,"[2023, 2024, 2025]",A,2023,0.257,0.377,0.356,0.733,0.366,27.0,122.0,0.0,31.0,19.0,0.29,0.387,0.475,0.862,0.41,45.0,212.0,5.0,61.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,4.0,Patriot,27.2
802355,Tanner Schobel,hitter,2022,68,0,1002000.0,Virginia Tech,96.0,Shortstop,"5' 8""",170,R,R,2022,59.0,235.0,281.0,85.0,47.0,18.0,1.0,19.0,68.0,74.0,35.0,,40.0,5.0,6.0,0.0,3.0,7.0,1.0,0.361702127,0.12455516,0.142348754,0.875,0.444839857,0.689361702,1.134201559,0.327659575,5.998876204549589,0.362637362,72.972039136597,22.275602925130215,0.473577836230132,143.9391890037663,0.4671629006043076,21,21,False,,AAA,4,4,"[2022, 2023, 2024, 2025]",A,2022,0.333,0.333,0.333,0.666,0.364,3.0,12.0,0.0,1.0,0.0,0.22,0.311,0.341,0.652,0.321,30.0,103.0,2.0,33.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SO,1.0,ACC,25.8
805956,Kai Roberts,hitter,2024,210,7,10000.0,Utah,,Outfield,"6' 4""",205,L,R,2024,55.0,233.0,276.0,83.0,52.0,21.0,3.0,7.0,52.0,58.0,29.0,,48.0,5.0,5.0,4.0,2.0,33.0,6.0,0.356223175,0.105072463,0.173913043,0.604166666,0.430147058,0.562231759,0.992378817,0.206008584,8.60327531317972,0.415300546,60.076867821971575,15.549203935424488,0.4371753584812669,134.92032273474442,3.3915173697751015,23,23,False,,A+,2,2,"[2024, 2025]",A,2024,0.2,0.36,0.3,0.66,0.444,5.0,25.0,0.0,11.0,4.0,0.211,0.335,0.271,0.606,0.302,83.0,342.0,4.0,97.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SR,3.0,WAC,25.0
824615,Connor Hujsak,hitter,2024,396,13,150000.0,Mississippi State,,Outfield,"6' 2""",200,R,R,2024,56.0,200.0,232.0,65.0,40.0,13.0,3.0,9.0,52.0,49.0,16.0,,32.0,14.0,0.0,2.0,5.0,8.0,1.0,0.325,0.068965517,0.137931034,0.5,0.413043478,0.555,0.968043478,0.23,7.844057333997249,0.352201257,48.51900160117243,6.414523718787168,0.4237049766208814,115.23477796519772,0.6185116395354271,22,22,False,,A,1,2,"[2024, 2025]",A,2024,0.182,0.231,0.273,0.504,0.222,3.0,13.0,0.0,3.0,1.0,0.234,0.296,0.381,0.677,0.314,99.0,426.0,8.0,123.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SR,1.0,SEC,25.7
681400,Danny Serretti,hitter,2022,177,6,293900.0,North Carolina,,Infield,"6' 0""",195,S,R,2022,64.0,263.0,302.0,96.0,66.0,17.0,3.0,10.0,56.0,54.0,32.0,,38.0,4.0,3.0,0.0,5.0,2.0,0.0,0.365019011,0.105960264,0.125827814,0.842105263,0.437086092,0.566539923,1.003626015,0.201520912,5.249073842467926,0.394495412,68.5250714421403,14.03993359209415,0.4392914870716878,125.76837307585568,-0.1017707642167806,22,22,False,,AA,3,5,"[2022, 2022, 2023, 2024, 2025]",AA,2022,0.375,0.5,0.563,1.063,0.556,5.0,20.0,1.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SR,1.0,ACC,26.4
687221,Dalton Rushing,hitter,2022,40,2,1959390.0,Louisville,50.0,Catcher,"6' 0""",220,L,R,2022,64.0,226.0,298.0,70.0,31.0,16.0,0.0,23.0,68.0,62.0,50.0,,58.0,20.0,2.0,0.0,1.0,4.0,0.0,0.309734513,0.167785234,0.194630872,0.862068965,0.469798657,0.685840707,1.155639364,0.376106194,4.739557527865534,0.319727891,81.05621887260257,27.292738477523923,0.4864563715937953,150.7644562386296,0.3031485630199313,21,21,True,2025-05-15,AAA,4,4,"[2022, 2022, 2023, 2024]",A+,2022,0.222,0.462,0.222,0.684,0.286,3.0,13.0,0.0,2.0,2.0,0.424,0.539,0.778,1.317,0.472,28.0,128.0,8.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,2.0,CUSA,29.8
690996,T.J. McCants,hitter,2024,469,16,75000.0,Alabama,,Outfield,"6' 3""",200,L,R,2024,56.0,235.0,265.0,72.0,39.0,16.0,2.0,15.0,47.0,50.0,22.0,,65.0,5.0,3.0,0.0,7.0,14.0,1.0,0.306382978,0.083018867,0.245283018,0.338461538,0.373584905,0.582978723,0.956563628,0.276595745,7.413037769948921,0.360759493,50.780405847620386,2.686928956102747,0.4053007281051491,105.5868885548939,1.846701957285404,23,23,False,,A+,2,2,"[2024, 2025]",A,2024,0.286,0.333,0.5,0.833,0.444,3.0,15.0,0.0,5.0,1.0,0.264,0.313,0.374,0.687,0.393,29.0,100.0,0.0,31.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SR,3.0,ASUN,25.0
686523,Peyton Wilson,hitter,2021,66,0,1003300.0,Alabama,68.0,Second Base,"5' 9""",180,S,R,2021,58.0,248.0,279.0,72.0,49.0,13.0,1.0,9.0,46.0,31.0,22.0,,41.0,4.0,4.0,1.0,1.0,10.0,3.0,0.29032258,0.078853046,0.146953405,0.536585365,0.352517985,0.459677419,0.812195404,0.169354839,5.8788786337414,0.311881188,43.58980636369766,-1.2523556940597178,0.3618262077835824,97.20719154342588,0.2107807174324989,21,21,False,,AAA,4,4,"[2021, 2022, 2023, 2025]",A,2021,0.231,0.326,0.359,0.685,0.3,11.0,46.0,0.0,10.0,4.0,0.268,0.359,0.456,0.815,0.335,88.0,390.0,14.0,97.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2015995234,4YR SO,3.0,ASUN,26.6
687553,Kamren James,hitter,2022,494,16,125000.0,Mississippi State,,Shortstop,"6' 2""",205,R,R,2022,56.0,211.0,254.0,64.0,46.0,9.0,0.0,9.0,47.0,33.0,30.0,,47.0,7.0,6.0,0.0,1.0,14.0,2.0,0.303317535,0.118110236,0.18503937,0.638297872,0.397637795,0.473933649,0.871571444,0.170616114,5.833992348979445,0.341614906,45.64312827796671,1.3164749762508614,0.3893592986534899,102.96993993047496,1.378675444982946,22,22,False,,AA,3,3,"[2023, 2024, 2025]",A+,2023,0.255,0.326,0.448,0.774,0.344,61.0,237.0,9.0,73.0,17.0,0.255,0.326,0.448,0.774,0.344,61.0,237.0,9.0,73.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,1.0,SEC,26.3
801698,Ryan Wilson,hitter,2023,281,9,125000.0,Davidson,,Outfield,"6' 1""",195,R,R,2023,54.0,194.0,259.0,75.0,41.0,17.0,0.0,17.0,70.0,54.0,33.0,,23.0,30.0,2.0,0.0,4.0,8.0,3.0,0.386597938,0.127413127,0.088803088,1.434782608,0.532818532,0.737113402,1.269931934,0.350515464,5.191476823819952,0.371794871,87.11347982940808,44.558032891727834,0.5485637634417265,204.70582756886623,-0.4614824564196169,21,21,False,,A,1,1,[2024],A,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,4.0,Atlantic 10,25.7
687918,Braylen Wimmer,hitter,2022,542,18,,South Carolina,,Shortstop,"6' 3""",200,R,R,2022,55.0,221.0,244.0,69.0,49.0,13.0,0.0,7.0,38.0,35.0,15.0,,54.0,3.0,2.0,3.0,10.0,13.0,1.0,0.312217194,0.061475409,0.221311475,0.277777777,0.36099585,0.466063348,0.827059198,0.153846154,5.782035994755103,0.382716049,38.9290028217931,-3.652506649146538,0.3670673306057562,91.42231758684072,1.73247657623142,21,21,False,,AA,3,2,"[2024, 2025]",A,2024,0.285,0.362,0.435,0.797,0.338,118.0,529.0,14.0,107.0,48.0,0.285,0.362,0.435,0.797,0.338,118.0,529.0,14.0,107.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,4.0,Big South,25.0
802459,Ryan Johnson,hitter,2023,254,8,97500.0,Pepperdine,,Second Base,"5' 11""",175,R,R,2023,49.0,190.0,238.0,55.0,23.0,14.0,0.0,18.0,60.0,45.0,33.0,,58.0,11.0,4.0,0.0,4.0,1.0,2.0,0.289473684,0.138655462,0.243697478,0.568965517,0.415966386,0.647368421,1.063334807,0.357894737,3.326625084673968,0.313559322,54.93212786177058,18.281404791864347,0.4508434579152019,149.88006582297183,-0.7548341457732022,22,22,False,,A+,2,2,"[2023, 2024]",A,2023,0.192,0.285,0.35,0.635,0.275,34.0,137.0,4.0,48.0,12.0,0.202,0.294,0.345,0.639,0.328,105.0,412.0,14.0,170.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1214494109,4YR SR,4.0,WCC,24.4
681433,Noah Cardenas,hitter,2021,249,8,200000.0,UCLA,188.0,Catcher,"5' 11""",195,R,R,2021,57.0,213.0,251.0,57.0,39.0,12.0,1.0,5.0,42.0,32.0,22.0,,43.0,14.0,2.0,0.0,8.0,2.0,0.0,0.267605633,0.087649402,0.171314741,0.511627906,0.370517928,0.403755868,0.774273796,0.136150235,5.4490173444877925,0.311377245,37.23686752221618,-1.529947663330696,0.3640199094654554,96.05346052801085,0.1356305191293358,21,21,False,,AAA,4,4,"[2022, 2023, 2024, 2025]",A,2022,0.273,0.333,0.636,0.969,0.25,3.0,12.0,1.0,2.0,1.0,0.234,0.364,0.458,0.822,0.243,39.0,129.0,7.0,26.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,,,27.2
668882,Mikey Perez,hitter,2021,459,15,75000.0,UCLA,,Shortstop,"5' 11""",185,R,R,2021,57.0,212.0,254.0,49.0,25.0,13.0,0.0,11.0,52.0,38.0,29.0,,47.0,9.0,1.0,3.0,3.0,4.0,1.0,0.231132075,0.114173228,0.18503937,0.617021276,0.346613545,0.448113207,0.794726752,0.216981132,4.895666967403508,0.24516129,37.54419290231458,-1.6859706719041694,0.3633936135417436,95.70236135081488,0.1090222867205739,21,21,False,,A+,2,2,"[2021, 2022]",A,2021,0.5,0.567,0.692,1.259,0.591,9.0,30.0,0.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SR,,,25.8
690983,Hunter Haas,hitter,2023,120,4,534000.0,Texas A&M,188.0,Shortstop,"5' 11""",180,R,R,2023,64.0,251.0,311.0,81.0,56.0,14.0,1.0,10.0,61.0,46.0,49.0,,39.0,9.0,2.0,0.0,5.0,7.0,3.0,0.322709163,0.15755627,0.125401929,1.256410256,0.446945337,0.505976095,0.952921432,0.183266932,5.022098452329735,0.348039215,67.40188005001119,10.543319234557655,0.4314154982566833,118.54306384711042,-0.7878871932625771,21,21,False,,A+,2,3,"[2023, 2024, 2025]",A+,2023,0.177,0.32,0.258,0.578,0.27,19.0,75.0,1.0,24.0,11.0,0.177,0.32,0.258,0.578,0.27,19.0,75.0,1.0,24.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,1.0,SEC,25.1
688617,Michael Snyder,hitter,2024,304,10,17500.0,Oklahoma,,Third Base,"6' 3""",230,R,R,2024,61.0,229.0,283.0,81.0,41.0,26.0,3.0,11.0,57.0,59.0,36.0,,43.0,14.0,3.0,1.0,3.0,16.0,1.0,0.35371179,0.12720848,0.151943462,0.837209302,0.464539007,0.637554585,1.102093592,0.283842795,8.054433353434646,0.393258426,73.52546649129663,24.969207365825504,0.4780113441301575,151.4232517404279,2.1303695123642683,23,23,False,,AA,3,2,"[2024, 2025]",A,2024,0.15,0.261,0.167,0.428,0.243,19.0,69.0,0.0,23.0,7.0,0.255,0.371,0.325,0.696,0.322,54.0,237.0,2.0,46.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SR,1.0,Big 12,28.7
696141,Ryan Wrobleski,hitter,2022,613,20,30000.0,Dallas Baptist,,Catcher,"5' 11""",196,R,R,2022,38.0,151.0,166.0,48.0,28.0,9.0,3.0,8.0,27.0,29.0,11.0,,26.0,4.0,0.0,0.0,3.0,4.0,2.0,0.317880794,0.06626506,0.156626506,0.423076923,0.379518072,0.57615894,0.955677012,0.258278146,6.647100045345347,0.341880341,33.30686013803662,6.650271881677522,0.4137341767908579,124.94794839354977,-0.4446307923644781,22,22,False,,A+,2,2,"[2022, 2023]",A,2022,0.167,0.271,0.233,0.504,0.256,18.0,70.0,0.0,22.0,6.0,0.241,0.289,0.371,0.66,0.308,82.0,339.0,7.0,86.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SR,2.0,CUSA,27.3
690902,Ben Metzinger,hitter,2022,222,7,97500.0,Louisville,,Third Base,"6' 0""",195,R,R,2022,64.0,269.0,328.0,84.0,49.0,14.0,2.0,19.0,66.0,69.0,51.0,,45.0,5.0,3.0,0.0,1.0,11.0,0.0,0.312267657,0.155487804,0.137195121,1.133333333,0.426829268,0.591078066,1.017907334,0.278810409,6.604426363673093,0.3125,74.03725132180827,14.861340014473363,0.4380564427957302,125.11383379850255,1.683471298776567,23,23,False,,A+,2,2,"[2022, 2023]",A+,2022,0.222,0.314,0.344,0.658,0.298,25.0,102.0,3.0,30.0,10.0,0.226,0.344,0.321,0.665,0.345,94.0,375.0,5.0,119.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SR,2.0,CUSA,26.4
